,MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,danger
223273,1.590854205,99.42661877,1891.056847,1.729302468,103.9541911,1975.356577,1.969246366,107.1352801,2010.282769,9.816654414,77.08421278,795.8548445,103.3413181,71.86820219,386.4732716,1.590854205,99.42661877,1891.056847,1.729302468,103.9541911,1975.356577,1.969246366,107.1352801,2010.282769,9.816654414,77.08421278,795.8548445,103.3413181,71.86820219,386.4732716,1.590854205,99.42661877,43.48628343,155.0698309,1891.056847,-6.36e-06,-7.33e-05,1.729302467,103.9541911,44.44498371,158.0106068,1975.356577,-0.014185329,-0.003522155,1.968343205,107.1564349,44.83555517,159.3347404,2010.320968,-25.18172454,-0.127395654,8.093644573,79.08003593,30.50281799,127.3167113,964.4302338,183.2484091,0.377059681,82.58507033,72.66800973,21.5991541,118.6683837,565.5314713,76.82992415,0.198952945,1.590854205,2.078485969,6.282466711,1.729302467,2.339469223,6.562518431,1.968343205,2.566288406,6.653436655,8.093644573,2.184327392,8.717556631,82.58507033,1.790364004,9.564809554,1.590854189,99.42661911,43.48628352,155.0698313,1891.056855,-2.62e-11,-8.16e-08,1.729269741,103.9549094,44.44509757,158.0114651,1975.366698,-8.66e-06,-4.79e-05,1.901738873,108.5978509,44.93583959,161.0333672,2019.236016,-2.792337765,-0.027628681,3.091998863,98.05893339,42.77138795,138.2465701,1950.900166,73.29753363,0.065826837,19.81918978,89.68182372,38.97654874,125.0246761,1659.03495,209.0963565,0.207764522,0
609737,191.6957908077169,74.06580044175277,1.5751168300494098,311.6920100141658,74.05815420708683,1.398483193523134,889.2151165184309,74.04378603723025,1.1512907063161038,7508.828589570488,74.06924294007905,11.2288239042,16564.2419333929,74.08172218041855,16.385389982265224,191.6957908077169,74.06580044175277,1.5751168300494098,311.6920100141658,74.05815420708683,1.398483193523134,889.2151165184309,74.04378603723025,1.1512907063161038,7508.828589570488,74.06924294007905,11.2288239042,16564.2419333929,74.08172218041855,16.385389982265224,191.17017172953567,73.99999377434747,0.0093359038167684,95.26803807470506,8.715910007595136e-05,8.492469561904987e-19,2.943627787654862e-11,310.9346449087214,73.99983739080379,0.0477127060216473,95.2679166029436,0.0022765023159081,-1.535828543902472e-17,-1.0950823953235001e-10,887.5043341928392,73.99757979020048,0.1840572730671065,95.26616301083553,0.0338770797688994,-1.384465135868187e-16,-2.6291035938920847e-10,7490.551636865373,73.99784694999319,0.1736031807194906,95.26637052619672,0.0301380643559241,-1.1887426374863135e-17,-1.669337737434241e-11,16518.134535015502,73.99775564629014,0.1772453517717052,95.26629960635644,0.0314159147246755,3.228799046989493e-16,2.879650205489261e-10,191.17017172953567,0.0015474444442304,2.1159863172032184e-05,310.9346449087211,0.0015745609916876,2.561990524356705e-05,887.5043341928416,0.0022721829095368,957550.3169735986,7490.551636865441,22943.492891000944,34550394164857.145,16518.13453501528,73379.78752925826,110498249361383.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1
565924,238.41532992424683,363.718880757709,57758.8369925835,376.3693836285008,347.47331598200583,59343.64789426228,804.394697047042,344.00567869638536,59614.03391060657,4332.454363138604,343.2898458262418,59666.40971274192,23652.6980459219,343.0193865164798,59688.29175014304,238.41532992424683,363.718880757709,57758.8369925835,376.3693836285008,347.47331598200583,59343.64789426228,804.394697047042,344.00567869638536,59614.03391060657,4332.454363138604,343.2898458262418,59666.40971274192,23652.6980459219,343.0193865164798,59688.29175014304,146.54827623907022,553.9999999999985,2.95485179611772e-05,553.9999999999985,8.73114913702011e-10,0.0,0.0,218.97734117789315,553.9999999131276,0.0065509626321356,553.9999999131276,4.29151114076376e-05,0.0,0.0,462.371047155512,553.996392093538,1.335025383739084,553.996392093538,1.7822927752276885,0.0,0.0,2484.8817002156493,553.8293618336252,9.179658861058536,553.8293618336252,84.2661368054105,0.0,0.0,13553.917960088143,553.8066783131493,9.770544510346609,553.8066783131493,95.46354002866428,0.0,0.0,146.54827623907022,0.0021109270546365,8.47410008679184e-05,218.97734117789315,0.0023157164122703,0.0001183742293148,462.371047155512,0.0032377386516408,0.0003492156089858,2484.8817002156493,131.26927782808824,197900083302.21524,13553.917960088143,47835.70367674896,72117484695588.5,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1
857229,150.2797286558791,67.800576157129,48.3590778166381,229.67885070496968,68.95501968420405,45.17789802490734,654.3638266223868,70.33111457454108,37.90341438863743,6565.436776321404,70.73396595246655,35.28280320749491,40171.4655389538,70.71394593665845,35.75701357829803,150.2797286558791,67.800576157129,48.3590778166381,229.67885070496968,68.95501968420405,45.17789802490734,654.3638266223868,70.33111457454108,37.90341438863743,6565.436776321404,70.73396595246655,35.28280320749491,40171.4655389538,70.71394593665845,35.75701357829803,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657194.503875,0.0,1.0,1507657194.503875,0.0,1.0,1507657194.503875,0.0,1.0,1507657194.503875,0.0,1.0,1507657194.503875,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
199743,1.000000039,66.0,0.0,1.000055598,66.0,9.09e-13,1.081894056,66.00010097,0.008951246,8.56609087,69.24791635,263.4524238,100.7347289,72.19467638,1000.542052,1.000000039,66.0,0.0,1.000055598,66.0,9.09e-13,1.081894056,66.00010097,0.008951246,8.56609087,69.24791635,263.4524238,100.7347289,72.19467638,1000.542052,1.000000039,66.0,0.0,122.3315157,4.95e-05,5.04e-36,0.0,1.000055598,66.0,1.35e-06,122.3304486,0.046939786,-1.45e-17,-4.96e-11,1.081748245,66.00009914,0.094457159,121.3612431,41.3792637,-9.89e-05,-0.000162752,7.239253899,69.48826671,17.37170086,116.4809564,422.7106926,-10.99697914,-0.036794739,77.0157823,73.44324078,35.82578798,117.335429,1438.748661,-25.34817514,-0.027749395,1.000000039,5.239010901,7.26e-07,1.000055598,5.238799235,0.001034849,1.081748245,4.953581752,1.311946661,7.239253899,2.332803402,5.498398846,77.0157823,1.901741071,4.694110987,1.0,66.0,0.0,122.3315168,3.64e-12,4.34e-120,0.0,1.000000001,66.0,0.0,122.3315168,0.0,-4.490000000000001e-47,0.0,1.000964176,66.0,1.35e-06,122.3314829,0.001489853,-6.68e-20,-1.28e-12,2.261553887,66.00000034,0.0020121,118.6105858,144.7949578,-7.16e-06,-0.000295851,20.06444002,66.26296597,1.757166357,115.2787718,245.6905379,0.197137389,0.007157792,0
155145,1.000000062,66.00000002,2.85e-07,1.000070991,66.00006786,0.001085718,1.10317637,66.23513957,3.734211134,9.023537857,70.3663845,290.0297472,95.7926967,70.63002711,357.4764694,1.000000062,66.00000002,2.85e-07,1.000070991,66.00006786,0.001085718,1.10317637,66.23513957,3.734211134,9.023537857,70.3663845,290.0297472,95.7926967,70.63002711,357.4764694,1.000000059,66.0,9.54e-07,122.3315168,1.55e-08,-5.93e-24,-5e-14,1.000060527,66.0,9.54e-07,122.3315084,0.000370759,-4.39e-24,-2.39e-16,1.068574842,66.00038039,0.185026461,122.1434224,8.231370686,-8.37e-05,-0.000157691,6.849093436,70.21140468,19.00764298,118.9725581,439.8849189,-4.406594052,-0.014635074,74.24709834,71.29598087,21.04580558,116.9357754,550.8764339,35.87430206,0.094186083,1.000000059,5.005130789,9.05e-07,1.000060527,5.004906486,0.000933957,1.068574842,4.775355142,0.883508933,6.849093436,2.409466359,3.842324138,74.24709834,1.968721614,3.589684648,1.0,66.0,0.0,122.3315168,1.82e-12,-6.5999999999999995e-298,0.0,1.000000001,66.0,0.0,122.3315168,0.0,8.41e-76,0.0,1.001027744,66.0,0.0,122.3315168,1.42e-06,-1.2300000000000001e-33,0.0,2.141715244,66.0,1.35e-06,120.3494768,81.81663793,-1.79e-15,-1.46e-10,19.08235124,66.00683726,0.286357135,115.6973882,231.5593907,-0.030385062,-0.00697302,0
192794,1.991874368,66.0,3.09e-10,1.995140873,66.00000094,2.37e-05,2.043734636,66.09703689,6.021449207,10.95006648,71.52382623,422.1987381,104.0110324,73.49825838,737.5765868,1.991874368,66.0,3.09e-10,1.995140873,66.00000094,2.37e-05,2.043734636,66.09703689,6.021449207,10.95006648,71.52382623,422.1987381,104.0110324,73.49825838,737.5765868,1.991874368,66.0,4.67e-06,122.3315168,2.18e-11,-3.87e-13,0.0,1.995140636,66.00000012,0.003243998,122.3315168,1.07e-05,1.93e-07,0.043873318,2.033894898,66.06078511,2.338154181,122.3431896,5.686880135,0.240619799,0.082231511,8.647862581,72.1862752,22.66300121,118.8654898,596.4424381,-9.183711988,-0.023271095,81.04473279,75.14323328,30.30230618,117.5772716,1043.136964,-17.8521143,-0.026480575,1.991874368,2.547636339,6.531534298,1.995140636,2.551826819,6.531559473,2.033894898,2.574118889,6.475761818,8.647862581,1.945973148,5.134014732,81.04473279,1.807116977,12421.49593,1.0,66.0,9.54e-07,122.3315168,9.09e-13,-3.98e-28,0.0,1.000000002,66.0,9.54e-07,122.3315168,1.4e-06,5.32e-22,4.72e-13,1.001863744,66.0,0.0,122.300216,1.374183645,-7.99e-22,0.0,2.625408067,66.00000014,0.001287853,114.8973779,251.0469994,-4.06e-06,-0.000199013,20.25679306,66.10487386,1.116909916,114.5728053,259.8204724,0.431603586,0.02397357,0
542742,152.25708550680142,430.0262767169949,50313.85055775754,232.9672135822887,444.0723639760028,46829.03540002697,674.8797838119796,456.22033714520416,43496.77632772835,6215.0389560094645,437.45557021819815,48485.10114760276,41124.92434367201,437.4632674202031,48489.87445957551,152.25708550680142,430.0262767169949,50313.85055775754,232.9672135822887,444.0723639760028,46829.03540002697,674.8797838119796,456.22033714520416,43496.77632772835,6215.0389560094645,437.45557021819815,48485.10114760276,41124.92434367201,437.4632674202031,48489.87445957551,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507658816.061238,0.0,1.0,1507658816.061238,0.0,1.0,1507658816.061238,0.0,1.0,1507658816.061238,0.0,1.0,1507658816.061238,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
575254,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913475.370384,0.0,1.0,1505913475.370384,0.0,1.0,1505913475.370384,0.0,1.0,1505913475.370384,0.0,1.0,1505913475.370384,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
553766,173.7760968117451,74.01996732322233,0.480878171848417,282.4964208226238,74.030581425513,0.9378962032906202,822.1135510479842,74.08639338829444,13.489653502464536,4177.442927065141,74.13127953211814,25.560990474141363,5673.420713526049,74.12582083978118,23.81808120035021,173.7760968117451,74.01996732322233,0.480878171848417,282.4964208226238,74.030581425513,0.9378962032906202,822.1135510479842,74.08639338829444,13.489653502464536,4177.442927065141,74.13127953211814,25.560990474141363,5673.420713526049,74.12582083978118,23.81808120035021,173.63157827509215,73.99999999925784,0.0001019361416169,95.26804290993996,1.0390978649425205e-08,1.1921542867232255e-24,4.8100269381888175e-15,282.1458313531778,73.9999990128091,0.003717617105172,95.2680421437102,1.3820676940667914e-05,1.4402319234712334e-19,5.7449028177268276e-11,820.5821295082793,73.99926618451265,0.1013552087303056,95.2674729162392,0.0102728783367638,-3.6562853712435775e-17,-3.7826305499884537e-10,4165.995410242616,73.99542181462685,0.2531277057872678,95.264486822344,0.0640736354371256,2.3597575479462444e-15,6.912141441290977e-09,5657.116684761679,73.99523691537107,0.2581869435463244,95.26434320438,0.0666604978177929,-1.2772902588631446e-15,-1.4974923554003821e-09,173.6315782750922,0.0016968944034219,1.7101715273469058,282.1458313531777,0.0033076767793433,2373366.1629459388,820.5821295082817,1222.0569810651998,1840308954435.072,4165.995410242625,173949.32306182405,261922515875536.0,5657.1166847616505,247422.5374031372,372535922109455.6,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1
639696,36.59369665506068,400.5061987270773,52125.52373025232,59.41925335280374,390.8978995986797,53858.53141967626,238.00201312896587,330.34017657096587,60404.200367640944,3062.5306627439586,303.5812223913805,60968.460364526094,19978.281928054686,303.0291201710164,60965.89368387067,36.59369665506068,400.5061987270773,52125.52373025232,59.41925335280374,390.8978995986797,53858.53141967626,238.00201312896587,330.34017657096587,60404.200367640944,3062.5306627439586,303.5812223913805,60968.460364526094,19978.281928054686,303.0291201710164,60965.89368387067,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507659446.264695,0.0,1.0,1507659446.264695,0.0,1.0,1507659446.264695,0.0,1.0,1507659446.264695,0.0,1.0,1507659446.264695,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
858214,101.95519353402864,230.88580576611545,57266.25907647829,163.08708924071252,262.27902463857725,61436.37213265504,400.709828985668,296.7096388844315,63740.78671804564,2695.769869140313,298.86253010263937,63786.28311005946,5875.461740745078,318.23471356402234,63955.36439214488,101.95519353402864,230.88580576611545,57266.25907647829,163.08708924071252,262.27902463857725,61436.37213265504,400.709828985668,296.7096388844315,63740.78671804564,2695.769869140313,298.86253010263937,63786.28311005946,5875.461740745078,318.23471356402234,63955.36439214488,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657938.051563,0.0,1.0,1507657938.051563,0.0,1.0,1507657938.051563,0.0,1.0,1507657938.051563,0.0,1.0,1507657938.051563,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
639946,96.28659663824128,386.9885551912778,54610.830024924304,156.89519179908942,392.21787032775694,53746.859547792985,489.30837303229447,364.80730755077934,57665.753934159904,5012.107995336144,339.30588897558687,59962.03523106295,31520.74219923112,336.8357082658959,60114.911007620765,96.28659663824128,386.9885551912778,54610.830024924304,156.89519179908942,392.21787032775694,53746.859547792985,489.30837303229447,364.80730755077934,57665.753934159904,5012.107995336144,339.30588897558687,59962.03523106295,31520.74219923112,336.8357082658959,60114.911007620765,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507659449.8159811,0.0,1.0,1507659449.8159811,0.0,1.0,1507659449.8159811,0.0,1.0,1507659449.8159811,0.0,1.0,1507659449.8159811,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
276189,1.0,90.0,0.0,1.0,90.0,0.0,1.0,90.0,0.0,1.000174021,90.0,0.0,1.7121315,90.0,2.73e-12,1.0,90.0,0.0,1.0,90.0,0.0,1.0,90.0,0.0,1.000174021,90.0,0.0,1.7121315,90.0,2.73e-12,1.0,90.0,0.0,90.0,0.0,0.0,0.0,1.0,90.0,0.0,90.0,0.0,0.0,0.0,1.0,90.0,0.0,90.0,0.0,0.0,0.0,1.000174021,90.0,0.0,90.0,0.0,0.0,0.0,1.7121315,90.0,1.65e-06,90.0,2.73e-12,0.0,0.0,1.0,124.887038,0.0,1.0,124.887038,0.0,1.0,124.887038,0.0,1.000174021,124.8870379,1.78e-10,1.7121315,127.3641023,301.8113712,1.0,90.0,0.0,90.0,0.0,0.0,0.0,1.0,90.0,0.0,90.0,0.0,0.0,0.0,1.0,90.0,0.0,90.0,0.0,0.0,0.0,1.000174021,90.0,0.0,90.0,0.0,0.0,0.0,1.7121315,90.0,1.65e-06,90.0,2.73e-12,0.0,0.0,0
919447,75.40923536475918,541.1380769839526,11913.773766460015,141.67779542044082,504.59647858261854,27208.91952011001,535.308492332711,450.5156231780899,44906.44435351293,6326.277018873995,437.0156659874372,48513.68405788331,37692.30607320841,438.47795253964944,48233.21099988528,75.40923536475918,541.1380769839526,11913.773766460015,141.67779542044082,504.59647858261854,27208.91952011001,535.308492332711,450.5156231780899,44906.44435351293,6326.277018873995,437.0156659874372,48513.68405788331,37692.30607320841,438.47795253964944,48233.21099988528,71.68944473102681,565.9999999648618,0.0042166263149163,565.9999999648618,1.7779937479645017e-05,0.0,0.0,124.4333074669001,565.9999575904018,0.1464897766706794,565.9999575904018,0.0214592546690255,0.0,0.0,412.740429075,565.9732150596224,3.6813669197990815,565.9732150596224,13.552462398190984,0.0,0.0,4711.619848473807,565.8981969837364,7.17648677110375,565.8981969837364,51.50196237582714,0.0,0.0,28195.19050198034,565.8765523299693,7.902485793287476,565.8765523299693,62.4492817131104,0.0,0.0,71.68944473102681,0.0041788984722638,7.568053302494575e-05,124.4333074669001,0.0039601775290488,7.90087358806607e-05,412.740429075,0.0035224520542123,6.643123192157338e-05,4711.619848473807,35.75108187118676,53895807919.89478,28195.19050198034,21524.84209982913,32451646723826.6,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1
511174,1.371038275,103.3463548,3759.046748,1.551634353,115.0615366,4363.463937,1.829761328,129.9015568,5253.664133,4.752555595,256.5279614,30229.65327,31.85628372,272.9778407,32685.83538,1.371038275,103.3463548,3759.046748,1.551634353,115.0615366,4363.463937,1.829761328,129.9015568,5253.664133,4.752555595,256.5279614,30229.65327,31.85628372,272.9778407,32685.83538,1.371038275,103.3463548,61.31106546,210.1653374,3759.046747,0.0,0.0,1.551634255,115.061515,66.05646686,216.1669545,4363.456814,0.0,0.0,1.820131973,128.1813219,68.66225768,223.4266128,4714.505629,-1.25e-12,0.0,2.264649658,134.2825096,68.99626948,226.9819209,4760.485202,-8.86e-13,-4.76e-09,10.82399123,134.1069173,68.82455447,226.4082723,4737.263731,19.16299165,0.034564785,1.371038275,8.212177424,169.3171601,1.551634255,10.69851363,196.5413483,1.820131973,13.48296135,212.3534923,2.264649658,14.79317832,214.4657827,10.82399123,14.72085312,212.901911,1.371038275,103.3463548,61.31106546,210.1653374,3759.046747,0.0,0.0,1.551634255,115.061515,66.05646686,216.1669545,4363.456814,0.0,0.0,1.820131973,128.1813219,68.66225768,223.4266128,4714.505629,-1.25e-12,0.0,2.264649658,134.2825096,68.99626948,226.9819209,4760.485202,-8.86e-13,-4.76e-09,10.82399123,134.1069173,68.82455447,226.4082723,4737.263731,19.16299165,0.034564785,0
753453,145.65877906035226,482.3453566644528,35331.150102396175,226.0996945364309,489.4678316330247,32868.091206900186,654.1797368296902,468.69507074526064,39766.61857037596,6223.463564220979,443.42096517933584,46990.44478799409,47071.00472885885,437.7342232399109,48430.532531787576,145.65877906035226,482.3453566644528,35331.150102396175,226.0996945364309,489.4678316330247,32868.091206900186,654.1797368296902,468.69507074526064,39766.61857037596,6223.463564220979,443.42096517933584,46990.44478799409,47071.00472885885,437.7342232399109,48430.532531787576,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507658866.434301,0.0,1.0,1507658866.434301,0.0,1.0,1507658866.434301,0.0,1.0,1507658866.434301,0.0,1.0,1507658866.434301,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
814571,189.19795874202163,440.9033514229792,43078.892477694,278.459659165373,418.26646941938407,48628.77278294542,691.4669770636071,412.3284892627138,49914.90927665273,5990.956940844467,420.4936928522945,48120.91550903244,35622.63077347754,425.3655610123087,46975.1546316829,189.19795874202163,440.9033514229792,43078.892477694,278.459659165373,418.26646941938407,48628.77278294542,691.4669770636071,412.3284892627138,49914.90927665273,5990.956940844467,420.4936928522945,48120.91550903244,35622.63077347754,425.3655610123087,46975.1546316829,145.8860294520109,553.9892931346701,2.299799303409932,553.9892931346701,5.289076835964806,0.0,0.0,201.98052533999848,553.9226630734345,6.18049033032764,553.9226630734345,38.198460723273456,0.0,0.0,493.4812313805616,553.6834469209354,12.501080561516709,553.6834469209354,156.27701520553092,0.0,0.0,4372.930730299866,553.8589075474679,8.347440593962695,553.8589075474679,69.67976446973626,0.0,0.0,26348.06248776225,553.9081522991216,6.735304613433387,553.9081522991216,45.36432823573705,0.0,0.0,145.8860294520109,0.0021382118558843,9.585120038818876e-05,201.98052533999848,0.0024810128037094,9.465101648264795e-05,493.4812313805616,0.0029561959835179,8.68623902415623e-05,4372.930730299866,82.94420737983384,125046341811.59756,26348.06248776225,24870.09943273152,37494929573367.23,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1
